DATE,TIME,PARTICULATE_(terukur),PARTICULATE_(terkoreksi),SO2_(terukur),SO2_(terkoreksi),NOX_(terukur),NOX_(terkoreksi),CO_(terukur),CO_(terkoreksi),O2_(terukur),O2_(terkoreksi),FLOWRATE_(terukur),FLOWRATE_(terkoreksi),DATETIME
2025-10-07,14:00:00,72.88,72.88,54.14,54.14,264,264,673.99,673.99,7.99,7.99,10.26,261.63,2025-10-07 14:00:00
2025-10-07,15:00:00,81.61,81.61,54.66,54.66,260.36,260.36,565.78,565.78,8.06,8.06,9.17,233.76,2025-10-07 15:00:00
2025-10-07,16:00:00,50.95,50.95,54.82,54.82,253.93,253.93,549.56,549.56,8.13,8.13,6.73,171.7,2025-10-07 16:00:00
2025-10-07,17:00:00,42.01,42.01,54.19,54.19,255.01,255.01,583.03,583.03,8.04,8.04,2.37,60.31,2025-10-07 17:00:00
2025-10-07,18:00:00,53.53,53.53,54.74,54.74,264.57,264.57,559.87,559.87,8.25,8.25,2.22,56.65,2025-10-07 18:00:00
2025-10-07,19:00:00,58.47,58.47,54.49,54.49,268.23,268.23,601.15,601.15,8.32,8.32,2.32,59.17,2025-10-07 19:00:00
2025-10-07,20:00:00,62.62,62.62,54.49,54.49,272.62,272.62,588.55,588.55,8.2,8.2,2.33,59.35,2025-10-07 20:00:00
2025-10-07,21:00:00,59.2,59.2,54.96,54.96,268.65,268.65,581.22,581.22,8.33,8.33,2.26,57.6,2025-10-07 21:00:00
2025-10-07,22:00:00,77.4,77.4,55.61,55.61,259.18,259.18,589.48,589.48,8.54,8.54,2.28,58.25,2025-10-07 22:00:00
2025-10-07,23:00:00,95.35,95.35,56.64,56.64,254.15,254.15,547.34,547.34,8.64,8.64,2.25,57.47,2025-10-07 23:00:00
2025-10-08,0:00:00,91.39,91.39,55.25,55.25,237.54,237.54,646.88,646.88,7.99,7.99,6.94,176.85,2025-10-08 0:00:00
2025-10-08,1:00:00,85.64,85.64,58.92,58.92,226.37,226.37,581.1,581.1,9.62,9.62,8.58,218.91,2025-10-08 1:00:00
2025-10-08,2:00:00,49.56,49.56,59.75,59.75,211.84,211.84,572.59,572.59,10,10,2.56,65.27,2025-10-08 2:00:00
2025-10-08,3:00:00,49.76,49.76,59.6,59.6,216.37,216.37,575.48,575.48,9.97,9.97,8.29,211.4,2025-10-08 3:00:00
2025-10-08,4:00:00,61.75,61.75,59.85,59.85,214.62,214.62,566.61,566.61,10,10,12.22,311.59,2025-10-08 4:00:00
2025-10-08,5:00:00,64.09,64.09,59.82,59.82,212.2,212.2,550.73,550.73,9.72,9.72,11.95,304.69,2025-10-08 5:00:00
2025-10-08,6:00:00,78.18,78.18,54.8,54.8,238.95,238.95,595.43,595.43,7.48,7.48,10.05,256.3,2025-10-08 6:00:00
2025-10-08,7:00:00,89.58,89.58,55.51,55.51,235.46,235.46,585.31,585.31,7.57,7.57,4.11,104.91,2025-10-08 7:00:00
2025-10-08,8:00:00,94.19,94.19,61.56,61.56,219.06,219.06,508.33,508.33,10,10,2.23,56.87,2025-10-08 8:00:00
2025-10-08,9:00:00,104.87,104.87,61.72,61.72,214.01,214.01,542.71,542.71,10,10,5.74,146.49,2025-10-08 9:00:00
2025-10-08,10:00:00,92.05,92.05,57.62,57.62,229.43,229.43,524.29,524.29,8.71,8.71,9.07,231.39,2025-10-08 10:00:00
2025-10-08,11:00:00,81.13,81.13,55.75,55.75,238.73,238.73,573.65,573.65,8,8,11.05,281.67,2025-10-08 11:00:00
2025-10-08,12:00:00,55.02,55.02,56.16,56.16,232.53,232.53,570.93,570.93,8.02,8.02,12.11,308.68,2025-10-08 12:00:00
2025-10-08,13:00:00,59.09,59.09,54.89,54.89,249.08,249.08,529.94,529.94,8,8,10.45,266.57,2025-10-08 13:00:00
2025-10-08,14:00:00,71.47,71.47,55.05,55.05,237.96,237.96,559.86,559.86,8,8,10,255.09,2025-10-08 14:00:00
2025-10-08,15:00:00,72.71,72.71,54.92,54.92,230.99,230.99,589.76,589.76,8,8,10.24,261.14,2025-10-08 15:00:00
2025-10-08,16:00:00,78.31,78.31,54.78,54.78,233.48,233.48,605.24,605.24,8,8,9.8,249.98,2025-10-08 16:00:00
2025-10-08,17:00:00,68.86,68.86,54.54,54.54,247.66,247.66,609.26,609.26,7.98,7.98,2.25,57.48,2025-10-08 17:00:00
2025-10-08,18:00:00,67.54,67.54,54.02,54.02,262.33,262.33,561.67,561.67,8.04,8.04,2.35,59.83,2025-10-08 18:00:00
2025-10-08,19:00:00,56.21,55.59,53.22,52.57,263.02,259.82,602.13,595.25,7.95,7.86,2.43,61.13,2025-10-08 19:00:00
